WKT,name,description,id,name_mm
"POLYGON ((95.213125 17.646605, 95.223228 17.648398, 95.22595 17.632234, 95.221055 17.625326, 95.208853 17.619695, 95.20721 17.615002, 95.213469 17.598275, 95.224575 17.601626, 95.241235 17.597872, 95.248279 17.597872, 95.252713 17.594158, 95.254639 17.585628, 95.254394 17.564565, 95.25942 17.560171, 95.262476 17.540562, 95.268354 17.528806, 95.269334 17.520234, 95.256598 17.515825, 95.255373 17.505783, 95.260762 17.494762, 95.261036 17.482937, 95.277409 17.47581, 95.287286 17.477228, 95.291069 17.474536, 95.285386 17.464975, 95.306665 17.465147, 95.325527 17.459838, 95.330938 17.4528, 95.331357 17.443563, 95.337025 17.439575, 95.349664 17.438749, 95.347101 17.430129, 95.355918 17.412916, 95.359066 17.409977, 95.3663 17.41219, 95.382307 17.410925, 95.390191 17.411987, 95.398809 17.405596, 95.417174 17.403437, 95.422306 17.412183, 95.415844 17.41982, 95.423586 17.433285, 95.422221 17.438769, 95.41461 17.439112, 95.40376 17.44357, 95.409962 17.456278, 95.406642 17.46117, 95.40521 17.471745, 95.407193 17.482099, 95.411599 17.486616, 95.410964 17.498271, 95.418968 17.498315, 95.417991 17.504182, 95.428043 17.519619, 95.435346 17.51557, 95.440233 17.522556, 95.445814 17.523584, 95.447122 17.51473, 95.454773 17.511247, 95.463291 17.520353, 95.471516 17.506988, 95.471663 17.500232, 95.480916 17.488482, 95.487556 17.488168, 95.497365 17.479817, 95.501625 17.479523, 95.510584 17.491273, 95.516899 17.509631, 95.515109 17.518783, 95.516693 17.527922, 95.524214 17.538614, 95.519837 17.544186, 95.505958 17.55432, 95.505599 17.562405, 95.519502 17.577012, 95.531646 17.578244, 95.557341 17.57578, 95.583387 17.582292, 95.588139 17.586692, 95.587963 17.594787, 95.582155 17.607811, 95.568747 17.624891, 95.54859 17.640927, 95.537952 17.644055, 95.517992 17.644296, 95.507972 17.646137, 95.503528 17.649099, 95.464074 17.684257, 95.451183 17.697148, 95.432041 17.720587, 95.430088 17.731525, 95.43165 17.739729, 95.449619 17.754964, 95.456651 17.763168, 95.485948 17.781138, 95.491026 17.789342, 95.490635 17.797936, 95.48751 17.804968, 95.478526 17.791295, 95.471885 17.78817, 95.457431 17.785826, 95.450009 17.795201, 95.430087 17.794029, 95.421493 17.807311, 95.419149 17.814733, 95.422664 17.82489, 95.421493 17.828015, 95.409459 17.826677, 95.397192 17.827059, 95.391992 17.82929, 95.379251 17.830121, 95.373445 17.837781, 95.364069 17.834655, 95.360163 17.826452, 95.361726 17.817467, 95.366635 17.811525, 95.355402 17.79791, 95.346922 17.796503, 95.339884 17.791041, 95.325398 17.789339, 95.32071 17.782308, 95.320718 17.765631, 95.313688 17.759264, 95.304342 17.74656, 95.28467 17.735094, 95.273744 17.734673, 95.268281 17.741817, 95.26437 17.754631, 95.254144 17.75691, 95.247691 17.749801, 95.24049 17.745901, 95.243123 17.737142, 95.240339 17.730802, 95.218061 17.731949, 95.212777 17.727722, 95.210311 17.721382, 95.211351 17.697637, 95.207805 17.683222, 95.195311 17.684235, 95.18616 17.674731, 95.184048 17.669275, 95.186688 17.66382, 95.198865 17.663679, 95.207108 17.661189, 95.209286 17.651221, 95.213125 17.646605))",Hinthada,,Hinthada,ဟင်္သာတ
"POLYGON ((95.48751 17.804968, 95.48165 17.811218, 95.476469 17.820715, 95.474619 17.83036, 95.477744 17.835048, 95.476571 17.842861, 95.479696 17.857315, 95.487032 17.871366, 95.484598 17.884001, 95.481256 17.891211, 95.460945 17.906537, 95.457429 17.911615, 95.46407 17.929976, 95.461335 17.949508, 95.446491 17.946383, 95.439069 17.939741, 95.438679 17.931538, 95.420675 17.922055, 95.417807 17.927911, 95.398834 17.912395, 95.385839 17.908307, 95.377658 17.91344, 95.370862 17.906644, 95.361814 17.901842, 95.359365 17.916284, 95.349889 17.922101, 95.338585 17.932976, 95.314801 17.924482, 95.306307 17.924482, 95.303759 17.935807, 95.308572 17.94232, 95.304608 17.95591, 95.310554 17.964121, 95.310837 17.972332, 95.315099 17.973387, 95.314801 17.989037, 95.330657 17.995833, 95.335169 18.007838, 95.331223 18.010556, 95.321466 18.009562, 95.312482 18.011766, 95.309625 18.015363, 95.305146 18.030466, 95.299608 18.030207, 95.291408 18.038921, 95.290147 18.032858, 95.281897 18.030819, 95.274147 18.033285, 95.268864 18.031523, 95.250899 18.030466, 95.242165 18.007257, 95.231836 18.007174, 95.226548 18.012575, 95.216627 18.013413, 95.215273 18.004823, 95.206353 17.997987, 95.193151 17.995641, 95.17049 17.995936, 95.165588 17.986489, 95.174082 17.977429, 95.179193 17.968443, 95.172383 17.966669, 95.172383 17.955627, 95.162798 17.95162, 95.160879 17.955671, 95.153322 17.956522, 95.144988 17.954497, 95.151912 17.966614, 95.14913 17.975465, 95.144686 17.974981, 95.137675 17.965898, 95.13387 17.969938, 95.126325 17.96898, 95.125334 17.974844, 95.101006 17.976447, 95.101721 17.981145, 95.085079 17.987595, 95.088846 17.993101, 95.07409 17.995718, 95.06533 17.994284, 95.067401 17.986002, 95.060712 17.985525, 95.055456 17.989825, 95.056265 17.994218, 95.046811 17.995954, 95.038892 18.004477, 95.030929 18.002566, 95.030775 17.994024, 95.025196 17.98871, 95.01548 17.987277, 95.013784 17.993895, 95.007039 18.006388, 95.01275 18.014885, 95.001943 18.012918, 95.003536 18.020563, 94.995254 18.024863, 94.994298 18.032189, 94.988904 18.032999, 94.985181 18.026647, 94.977098 18.029482, 94.971842 18.022633, 94.965471 18.026615, 94.95262 18.020757, 94.945882 18.020722, 94.942696 18.015307, 94.945882 18.009255, 94.940626 18.007344, 94.941041 17.999647, 94.936167 17.99301, 94.927566 17.987754, 94.924381 17.980587, 94.916736 17.973261, 94.918329 17.966094, 94.913392 17.964661, 94.911003 17.957176, 94.901288 17.956538, 94.906703 17.946983, 94.906633 17.941106, 94.887272 17.93233, 94.884724 17.926119, 94.884675 17.916986, 94.900175 17.916413, 94.906066 17.907644, 94.902402 17.899681, 94.897588 17.897672, 94.880727 17.899967, 94.881301 17.891075, 94.876275 17.884957, 94.87256 17.869225, 94.880993 17.854192, 94.887174 17.84926, 94.883889 17.835012, 94.883593 17.823168, 94.87619 17.821095, 94.870564 17.812508, 94.873525 17.795631, 94.872637 17.779049, 94.878855 17.76839, 94.89456 17.761701, 94.905493 17.751401, 94.91065 17.754605, 94.919146 17.753317, 94.920156 17.745649, 94.92441 17.744326, 94.939104 17.73496, 94.945345 17.72191, 94.954333 17.717916, 94.960909 17.722308, 94.980799 17.724236, 94.989065 17.728094, 94.991269 17.73434, 95.004863 17.726073, 95.01368 17.730849, 95.027824 17.733237, 95.045785 17.715906, 95.046777 17.709589, 95.051058 17.704652, 95.05766 17.704248, 95.066667 17.697539, 95.066693 17.694379, 95.08365 17.695405, 95.096869 17.692338, 95.102637 17.681161, 95.103944 17.671364, 95.109319 17.666678, 95.111781 17.657975, 95.118783 17.650484, 95.117659 17.641973, 95.122255 17.638765, 95.135294 17.645566, 95.144111 17.644586, 95.156194 17.651117, 95.166317 17.65373, 95.177747 17.649484, 95.202295 17.646082, 95.213125 17.646605, 95.209286 17.651221, 95.207108 17.661189, 95.198865 17.663679, 95.186688 17.66382, 95.184048 17.669275, 95.18616 17.674731, 95.195311 17.684235, 95.207805 17.683222, 95.211351 17.697637, 95.210311 17.721382, 95.212777 17.727722, 95.218061 17.731949, 95.240339 17.730802, 95.243123 17.737142, 95.24049 17.745901, 95.247691 17.749801, 95.254144 17.75691, 95.26437 17.754631, 95.268281 17.741817, 95.273744 17.734673, 95.28467 17.735094, 95.304342 17.74656, 95.313688 17.759264, 95.320718 17.765631, 95.32071 17.782308, 95.325398 17.789339, 95.339884 17.791041, 95.346922 17.796503, 95.355402 17.79791, 95.366635 17.811525, 95.361726 17.817467, 95.360163 17.826452, 95.364069 17.834655, 95.373445 17.837781, 95.379251 17.830121, 95.391992 17.82929, 95.397192 17.827059, 95.409459 17.826677, 95.421493 17.828015, 95.422664 17.82489, 95.419149 17.814733, 95.421493 17.807311, 95.430087 17.794029, 95.450009 17.795201, 95.457431 17.785826, 95.471885 17.78817, 95.478526 17.791295, 95.48751 17.804968))",Ingapu,,Ingapu,အင်္ဂပူ
"POLYGON ((95.272324 18.32442, 95.261538 18.33299, 95.257431 18.342759, 95.258423 18.351311, 95.263696 18.358343, 95.262231 18.373578, 95.25227 18.385005, 95.242894 18.385883, 95.232933 18.389692, 95.217698 18.397895, 95.193674 18.416353, 95.188986 18.424557, 95.1884 18.431003, 95.191623 18.455907, 95.191329 18.473193, 95.181661 18.486377, 95.17463 18.490479, 95.162618 18.489014, 95.15584 18.489973, 95.147753 18.494883, 95.139219 18.49663, 95.135877 18.500219, 95.116857 18.510469, 95.107383 18.51085, 95.108396 18.502728, 95.104618 18.486499, 95.099916 18.484651, 95.105458 18.466345, 95.104283 18.455764, 95.107474 18.454757, 95.109321 18.444512, 95.112176 18.440817, 95.109995 18.432946, 95.102917 18.428133, 95.096971 18.428416, 95.094139 18.410862, 95.095555 18.403783, 95.101186 18.399244, 95.090458 18.396988, 95.080832 18.385662, 95.077696 18.378744, 95.066839 18.375955, 95.051385 18.375753, 95.038978 18.369421, 95.034114 18.369524, 95.031566 18.376036, 95.020418 18.382826, 95.006933 18.382265, 95.004668 18.392175, 94.999571 18.396988, 94.997518 18.405229, 94.989881 18.412847, 94.969038 18.415388, 94.967531 18.425314, 94.957552 18.4302, 94.952779 18.434679, 94.947012 18.444567, 94.939535 18.452572, 94.935047 18.453157, 94.928802 18.447693, 94.92646 18.436764, 94.92646 18.426225, 94.908434 18.419859, 94.890355 18.415882, 94.888629 18.410659, 94.880597 18.414711, 94.872595 18.41315, 94.865374 18.408856, 94.860495 18.401635, 94.854836 18.399684, 94.856 18.391726, 94.844883 18.38895, 94.838052 18.368848, 94.823373 18.359513, 94.830231 18.355187, 94.841535 18.341068, 94.849293 18.326723, 94.852513 18.313989, 94.856465 18.311794, 94.870516 18.313989, 94.88003 18.303743, 94.884275 18.294668, 94.878424 18.289084, 94.877596 18.27643, 94.873297 18.269639, 94.876957 18.261735, 94.885592 18.256173, 94.881239 18.240332, 94.875131 18.236666, 94.870809 18.227923, 94.873297 18.22324, 94.883982 18.218702, 94.889691 18.204651, 94.90184 18.196454, 94.895546 18.185622, 94.893199 18.173251, 94.889571 18.17262, 94.891794 18.165673, 94.906234 18.165106, 94.914162 18.159444, 94.923789 18.162841, 94.926335 18.166639, 94.935964 18.172185, 94.948988 18.173317, 94.954085 18.16907, 94.972772 18.166239, 94.984097 18.161142, 94.988718 18.164881, 94.994573 18.163407, 95.000802 18.157178, 95.013368 18.155588, 95.027105 18.151178, 95.03223 18.143871, 95.036194 18.134244, 95.04667 18.124618, 95.060827 18.13113, 95.062809 18.135943, 95.0764 18.142738, 95.085321 18.138517, 95.093793 18.142644, 95.105604 18.142729, 95.109823 18.146825, 95.118311 18.148691, 95.122551 18.15463, 95.120852 18.159444, 95.13954 18.170769, 95.159925 18.175865, 95.173399 18.174375, 95.184705 18.178968, 95.187944 18.188024, 95.188805 18.20248, 95.204348 18.206655, 95.203812 18.21324, 95.212316 18.215742, 95.217969 18.220601, 95.227595 18.2223, 95.22986 18.228246, 95.238202 18.231271, 95.241752 18.235607, 95.234957 18.244668, 95.241186 18.255144, 95.245104 18.257516, 95.254089 18.257124, 95.253078 18.263072, 95.2443 18.268168, 95.246566 18.276379, 95.24062 18.280626, 95.239737 18.295594, 95.250159 18.293202, 95.249373 18.302482, 95.257622 18.310479, 95.261561 18.32247, 95.272324 18.32442))",Kyangin,,Kyangin,ကြံခင်း
"POLYGON ((94.878855 17.76839, 94.872046 17.756249, 94.876485 17.750326, 94.871532 17.7398, 94.870316 17.724652, 94.86673 17.718615, 94.85758 17.716358, 94.843752 17.709089, 94.840383 17.690829, 94.832761 17.682852, 94.822528 17.682378, 94.809287 17.676453, 94.798001 17.678016, 94.795717 17.668308, 94.788507 17.661527, 94.786008 17.654032, 94.790791 17.650105, 94.78865 17.642753, 94.79229 17.633402, 94.783653 17.628405, 94.789704 17.617936, 94.784533 17.610044, 94.783677 17.603524, 94.786675 17.596433, 94.78796 17.585773, 94.77868 17.579444, 94.77983 17.574309, 94.796979 17.561701, 94.800329 17.55586, 94.810725 17.54976, 94.817877 17.543425, 94.831361 17.54792, 94.837082 17.543833, 94.843756 17.546013, 94.854924 17.541518, 94.865821 17.524629, 94.874002 17.518487, 94.879825 17.517609, 94.883356 17.511703, 94.893503 17.50876, 94.892487 17.501431, 94.896482 17.492109, 94.908366 17.477716, 94.908277 17.464334, 94.911892 17.459197, 94.918087 17.457978, 94.929415 17.438135, 94.941379 17.46091, 94.939286 17.4689, 94.939476 17.496675, 94.937384 17.50086, 94.940998 17.50923, 94.937849 17.518563, 94.928337 17.513616, 94.930421 17.531065, 94.926376 17.536264, 94.927915 17.546806, 94.936671 17.547806, 94.947361 17.560035, 94.951439 17.561701, 94.959003 17.559219, 94.960802 17.553282, 94.967512 17.549284, 94.974375 17.539869, 94.977609 17.530738, 94.985028 17.541391, 94.988645 17.557805, 94.999293 17.559786, 95.010238 17.559399, 95.017857 17.564053, 95.023649 17.558791, 95.02395 17.55232, 95.032778 17.545386, 95.033809 17.538127, 95.027049 17.525554, 95.031368 17.51763, 95.049014 17.50944, 95.052688 17.505823, 95.055217 17.495851, 95.061743 17.491041, 95.060436 17.481104, 95.068479 17.478696, 95.061012 17.472735, 95.063065 17.458065, 95.075107 17.443017, 95.079465 17.442764, 95.084714 17.455593, 95.084523 17.461681, 95.080151 17.477026, 95.090582 17.479296, 95.099874 17.485933, 95.113242 17.48434, 95.117816 17.478501, 95.122499 17.482027, 95.133341 17.479841, 95.142103 17.473045, 95.153894 17.475157, 95.177641 17.472463, 95.180926 17.473838, 95.186305 17.482271, 95.193408 17.479822, 95.197327 17.48472, 95.198796 17.498436, 95.205682 17.501104, 95.216035 17.501623, 95.221242 17.497591, 95.23161 17.495852, 95.242483 17.489145, 95.25757 17.486078, 95.261036 17.482937, 95.260762 17.494762, 95.255373 17.505783, 95.256598 17.515825, 95.269334 17.520234, 95.268354 17.528806, 95.262476 17.540562, 95.25942 17.560171, 95.254394 17.564565, 95.254639 17.585628, 95.252713 17.594158, 95.248279 17.597872, 95.241235 17.597872, 95.224575 17.601626, 95.213469 17.598275, 95.20721 17.615002, 95.208853 17.619695, 95.221055 17.625326, 95.22595 17.632234, 95.223228 17.648398, 95.213125 17.646605, 95.202295 17.646082, 95.177747 17.649484, 95.166317 17.65373, 95.156194 17.651117, 95.144111 17.644586, 95.135294 17.645566, 95.122255 17.638765, 95.117659 17.641973, 95.118783 17.650484, 95.111781 17.657975, 95.109319 17.666678, 95.103944 17.671364, 95.102637 17.681161, 95.096869 17.692338, 95.08365 17.695405, 95.066693 17.694379, 95.066667 17.697539, 95.05766 17.704248, 95.051058 17.704652, 95.046777 17.709589, 95.045785 17.715906, 95.027824 17.733237, 95.01368 17.730849, 95.004863 17.726073, 94.991269 17.73434, 94.989065 17.728094, 94.980799 17.724236, 94.960909 17.722308, 94.954333 17.717916, 94.945345 17.72191, 94.939104 17.73496, 94.92441 17.744326, 94.920156 17.745649, 94.919146 17.753317, 94.91065 17.754605, 94.905493 17.751401, 94.89456 17.761701, 94.878855 17.76839))",Lemyethna,,Lemyethna,လေးမျက်နှာ
"POLYGON ((94.889571 18.17262, 94.882811 18.172742, 94.877312 18.164133, 94.879336 18.159727, 94.876222 18.154347, 94.871125 18.154913, 94.861499 18.149534, 94.857343 18.150201, 94.852074 18.14215, 94.856465 18.130734, 94.867882 18.116975, 94.869053 18.109803, 94.86554 18.103509, 94.868614 18.093848, 94.877981 18.089164, 94.881213 18.080389, 94.878107 18.067781, 94.870684 18.053266, 94.864076 18.053209, 94.856668 18.044123, 94.855747 18.031462, 94.852808 18.029503, 94.839746 18.029503, 94.836176 18.026949, 94.836762 18.01641, 94.829122 18.004587, 94.82271 18.002163, 94.817246 17.994357, 94.821738 17.980306, 94.826067 17.978365, 94.827984 17.969302, 94.832136 17.964276, 94.83148 17.958813, 94.834321 17.949636, 94.838254 17.94614, 94.842187 17.935214, 94.850167 17.932052, 94.846996 17.923414, 94.855895 17.916302, 94.864427 17.912752, 94.880727 17.899967, 94.897588 17.897672, 94.902402 17.899681, 94.906066 17.907644, 94.900175 17.916413, 94.884675 17.916986, 94.884724 17.926119, 94.887272 17.93233, 94.906633 17.941106, 94.906703 17.946983, 94.901288 17.956538, 94.911003 17.957176, 94.913392 17.964661, 94.918329 17.966094, 94.916736 17.973261, 94.924381 17.980587, 94.927566 17.987754, 94.936167 17.99301, 94.941041 17.999647, 94.940626 18.007344, 94.945882 18.009255, 94.942696 18.015307, 94.945882 18.020722, 94.95262 18.020757, 94.965471 18.026615, 94.971842 18.022633, 94.977098 18.029482, 94.985181 18.026647, 94.988904 18.032999, 94.994298 18.032189, 94.995254 18.024863, 95.003536 18.020563, 95.001943 18.012918, 95.01275 18.014885, 95.007039 18.006388, 95.013784 17.993895, 95.01548 17.987277, 95.025196 17.98871, 95.030775 17.994024, 95.030929 18.002566, 95.038892 18.004477, 95.046811 17.995954, 95.056265 17.994218, 95.055456 17.989825, 95.060712 17.985525, 95.067401 17.986002, 95.06533 17.994284, 95.07409 17.995718, 95.088846 17.993101, 95.085079 17.987595, 95.101721 17.981145, 95.101006 17.976447, 95.125334 17.974844, 95.126325 17.96898, 95.13387 17.969938, 95.137675 17.965898, 95.144686 17.974981, 95.14913 17.975465, 95.151912 17.966614, 95.144988 17.954497, 95.153322 17.956522, 95.160879 17.955671, 95.162798 17.95162, 95.172383 17.955627, 95.172383 17.966669, 95.179193 17.968443, 95.174082 17.977429, 95.165588 17.986489, 95.17049 17.995936, 95.193151 17.995641, 95.206353 17.997987, 95.215273 18.004823, 95.216627 18.013413, 95.226548 18.012575, 95.231836 18.007174, 95.242165 18.007257, 95.250899 18.030466, 95.268864 18.031523, 95.274147 18.033285, 95.281897 18.030819, 95.290147 18.032858, 95.291408 18.038921, 95.299608 18.030207, 95.305146 18.030466, 95.309625 18.015363, 95.312482 18.011766, 95.321466 18.009562, 95.331223 18.010556, 95.335169 18.007838, 95.330657 17.995833, 95.314801 17.989037, 95.315099 17.973387, 95.310837 17.972332, 95.310554 17.964121, 95.304608 17.95591, 95.308572 17.94232, 95.303759 17.935807, 95.306307 17.924482, 95.314801 17.924482, 95.338585 17.932976, 95.349889 17.922101, 95.359365 17.916284, 95.361814 17.901842, 95.370862 17.906644, 95.377658 17.91344, 95.385839 17.908307, 95.398834 17.912395, 95.417807 17.927911, 95.420675 17.922055, 95.438679 17.931538, 95.439069 17.939741, 95.446491 17.946383, 95.461335 17.949508, 95.460163 17.965134, 95.466022 17.989354, 95.465631 18.003418, 95.461724 18.020606, 95.452116 18.031996, 95.446224 18.046021, 95.44251 18.059049, 95.431543 18.076605, 95.425787 18.091028, 95.412859 18.119413, 95.39964 18.152375, 95.396417 18.162337, 95.397003 18.169661, 95.404327 18.184604, 95.410993 18.191679, 95.416924 18.201597, 95.42044 18.21361, 95.418389 18.219762, 95.411943 18.222985, 95.381433 18.23171, 95.368583 18.237634, 95.35745 18.244372, 95.347242 18.255449, 95.336233 18.275709, 95.334745 18.286089, 95.324636 18.295645, 95.310467 18.303847, 95.298227 18.313215, 95.272324 18.32442, 95.261561 18.32247, 95.257622 18.310479, 95.249373 18.302482, 95.250159 18.293202, 95.239737 18.295594, 95.24062 18.280626, 95.246566 18.276379, 95.2443 18.268168, 95.253078 18.263072, 95.254089 18.257124, 95.245104 18.257516, 95.241186 18.255144, 95.234957 18.244668, 95.241752 18.235607, 95.238202 18.231271, 95.22986 18.228246, 95.227595 18.2223, 95.217969 18.220601, 95.212316 18.215742, 95.203812 18.21324, 95.204348 18.206655, 95.188805 18.20248, 95.187944 18.188024, 95.184705 18.178968, 95.173399 18.174375, 95.159925 18.175865, 95.13954 18.170769, 95.120852 18.159444, 95.122551 18.15463, 95.118311 18.148691, 95.109823 18.146825, 95.105604 18.142729, 95.093793 18.142644, 95.085321 18.138517, 95.0764 18.142738, 95.062809 18.135943, 95.060827 18.13113, 95.04667 18.124618, 95.036194 18.134244, 95.03223 18.143871, 95.027105 18.151178, 95.013368 18.155588, 95.000802 18.157178, 94.994573 18.163407, 94.988718 18.164881, 94.984097 18.161142, 94.972772 18.166239, 94.954085 18.16907, 94.948988 18.173317, 94.935964 18.172185, 94.926335 18.166639, 94.923789 18.162841, 94.914162 18.159444, 94.906234 18.165106, 94.891794 18.165673, 94.889571 18.17262))",Myanaung,,Myanaung,မြန်အောင်
"POLYGON ((95.617989 17.3483, 95.61916 17.36041, 95.618379 17.37252, 95.619941 17.380724, 95.626191 17.387365, 95.67463 17.394788, 95.685177 17.401429, 95.690255 17.408461, 95.691036 17.420571, 95.689864 17.442057, 95.70627 17.450652, 95.723458 17.461981, 95.736395 17.475847, 95.736138 17.477992, 95.726597 17.490193, 95.719616 17.502423, 95.716905 17.520044, 95.708258 17.524551, 95.701795 17.52416, 95.694693 17.538027, 95.686507 17.539623, 95.686178 17.547026, 95.677213 17.550604, 95.674295 17.570471, 95.677992 17.586748, 95.66757 17.599355, 95.659529 17.60655, 95.650084 17.611025, 95.643518 17.605124, 95.635445 17.608182, 95.639215 17.618208, 95.636843 17.621813, 95.62457 17.624545, 95.609913 17.625909, 95.603876 17.618955, 95.588315 17.61573, 95.582155 17.607811, 95.587963 17.594787, 95.588139 17.586692, 95.583387 17.582292, 95.557341 17.57578, 95.531646 17.578244, 95.519502 17.577012, 95.505599 17.562405, 95.505958 17.55432, 95.519837 17.544186, 95.524214 17.538614, 95.516693 17.527922, 95.515109 17.518783, 95.516899 17.509631, 95.510584 17.491273, 95.501625 17.479523, 95.497365 17.479817, 95.487556 17.488168, 95.480916 17.488482, 95.471663 17.500232, 95.471516 17.506988, 95.463291 17.520353, 95.454773 17.511247, 95.447122 17.51473, 95.445814 17.523584, 95.440233 17.522556, 95.435346 17.51557, 95.428043 17.519619, 95.417991 17.504182, 95.418968 17.498315, 95.410964 17.498271, 95.411599 17.486616, 95.407193 17.482099, 95.40521 17.471745, 95.406642 17.46117, 95.409962 17.456278, 95.40376 17.44357, 95.41461 17.439112, 95.422221 17.438769, 95.423586 17.433285, 95.415844 17.41982, 95.422306 17.412183, 95.417174 17.403437, 95.416731 17.39892, 95.423815 17.394438, 95.44124 17.391821, 95.446905 17.388689, 95.452535 17.391431, 95.458219 17.385134, 95.469515 17.38429, 95.474192 17.389283, 95.481767 17.380739, 95.495923 17.373583, 95.500185 17.368181, 95.505254 17.388086, 95.517027 17.386335, 95.520338 17.382738, 95.528337 17.382776, 95.53919 17.376958, 95.542039 17.372003, 95.540227 17.358439, 95.548695 17.35848, 95.559946 17.366213, 95.565118 17.36714, 95.57316 17.358144, 95.574598 17.353181, 95.580724 17.35095, 95.583578 17.345091, 95.582681 17.33605, 95.600801 17.343612, 95.617989 17.3483))",Zalun,,Zalun,ဇလွန်
